iteration,prob_name,prim_res,dual_res,duality_gap,restart
631,BOYD1,1.103e+05,4.651e+03,4.194e+11,0
632,BOYD1,1.103e+05,4.645e+03,4.194e+11,0
633,BOYD1,1.103e+05,4.638e+03,4.194e+11,0
634,BOYD1,1.103e+05,4.632e+03,4.193e+11,0
635,BOYD1,1.103e+05,4.625e+03,4.193e+11,0
636,BOYD1,1.103e+05,4.619e+03,4.193e+11,0
637,BOYD1,1.103e+05,4.612e+03,4.192e+11,0
638,BOYD1,1.103e+05,4.606e+03,4.192e+11,0
639,BOYD1,1.103e+05,4.599e+03,4.192e+11,0
640,BOYD1,1.103e+05,4.593e+03,4.192e+11,0
641,BOYD1,1.103e+05,4.586e+03,4.191e+11,0
642,BOYD1,1.103e+05,4.580e+03,4.191e+11,0
643,BOYD1,1.103e+05,4.573e+03,4.191e+11,0
644,BOYD1,1.103e+05,4.567e+03,4.190e+11,0
645,BOYD1,1.103e+05,4.561e+03,4.190e+11,0
646,BOYD1,1.103e+05,4.555e+03,4.190e+11,0
647,BOYD1,1.103e+05,4.548e+03,4.190e+11,0
648,BOYD1,1.103e+05,4.542e+03,4.189e+11,0
649,BOYD1,1.103e+05,4.536e+03,4.189e+11,0
650,BOYD1,1.103e+05,4.530e+03,4.189e+11,0
651,BOYD1,1.103e+05,4.523e+03,4.188e+11,0
652,BOYD1,1.103e+05,4.517e+03,4.188e+11,0
653,BOYD1,1.103e+05,4.511e+03,4.188e+11,0
654,BOYD1,1.103e+05,4.505e+03,4.188e+11,0
655,BOYD1,1.103e+05,4.498e+03,4.187e+11,0
656,BOYD1,1.103e+05,4.493e+03,4.187e+11,0
657,BOYD1,1.103e+05,4.486e+03,4.187e+11,0
658,BOYD1,1.102e+05,4.480e+03,4.186e+11,0
659,BOYD1,1.103e+05,4.474e+03,4.186e+11,0
660,BOYD1,1.102e+05,4.468e+03,4.186e+11,0
661,BOYD1,1.103e+05,4.462e+03,4.186e+11,0
662,BOYD1,1.102e+05,4.456e+03,4.185e+11,0
663,BOYD1,1.103e+05,4.450e+03,4.185e+11,0
664,BOYD1,1.102e+05,4.444e+03,4.185e+11,0
665,BOYD1,1.103e+05,4.438e+03,4.184e+11,0
666,BOYD1,1.102e+05,4.432e+03,4.184e+11,0
667,BOYD1,1.103e+05,4.426e+03,4.184e+11,0
668,BOYD1,1.102e+05,4.420e+03,4.184e+11,0
669,BOYD1,1.103e+05,4.414e+03,4.183e+11,0
670,BOYD1,1.102e+05,4.409e+03,4.183e+11,0
671,BOYD1,1.102e+05,4.403e+03,4.183e+11,0
672,BOYD1,1.102e+05,4.397e+03,4.182e+11,0
673,BOYD1,1.102e+05,4.391e+03,4.182e+11,0
674,BOYD1,1.102e+05,4.385e+03,4.182e+11,0
675,BOYD1,1.102e+05,4.379e+03,4.182e+11,0
676,BOYD1,1.102e+05,4.374e+03,4.181e+11,0
677,BOYD1,1.102e+05,4.368e+03,4.181e+11,0
678,BOYD1,1.102e+05,4.365e+03,4.181e+11,0
679,BOYD1,1.102e+05,4.362e+03,4.180e+11,0
680,BOYD1,1.102e+05,4.360e+03,4.180e+11,0
681,BOYD1,1.102e+05,4.357e+03,4.180e+11,0
682,BOYD1,1.102e+05,4.354e+03,4.180e+11,0
683,BOYD1,1.102e+05,4.351e+03,4.179e+11,0
684,BOYD1,1.102e+05,4.349e+03,4.179e+11,0
685,BOYD1,1.102e+05,4.346e+03,4.179e+11,0
686,BOYD1,1.102e+05,4.343e+03,4.178e+11,0
687,BOYD1,1.102e+05,4.341e+03,4.178e+11,0
688,BOYD1,1.102e+05,4.338e+03,4.178e+11,0
689,BOYD1,1.102e+05,4.335e+03,4.178e+11,0
690,BOYD1,1.102e+05,4.333e+03,4.177e+11,0
691,BOYD1,1.102e+05,4.330e+03,4.177e+11,0
692,BOYD1,1.102e+05,4.328e+03,4.177e+11,0
693,BOYD1,1.102e+05,4.325e+03,4.176e+11,0
694,BOYD1,1.102e+05,4.323e+03,4.176e+11,0
695,BOYD1,1.102e+05,4.320e+03,4.176e+11,0
696,BOYD1,1.102e+05,4.318e+03,4.176e+11,0
697,BOYD1,1.102e+05,4.315e+03,4.175e+11,0
698,BOYD1,1.102e+05,4.312e+03,4.175e+11,0
699,BOYD1,1.102e+05,4.310e+03,4.175e+11,0
700,BOYD1,1.102e+05,4.307e+03,4.174e+11,0
701,BOYD1,1.102e+05,4.305e+03,4.174e+11,0
702,BOYD1,1.102e+05,4.302e+03,4.174e+11,0
703,BOYD1,1.102e+05,4.300e+03,4.174e+11,0
704,BOYD1,1.102e+05,4.297e+03,4.173e+11,0
705,BOYD1,1.102e+05,4.295e+03,4.173e+11,0
706,BOYD1,1.102e+05,4.292e+03,4.173e+11,0
707,BOYD1,1.102e+05,4.290e+03,4.173e+11,0
708,BOYD1,1.102e+05,4.287e+03,4.172e+11,0
709,BOYD1,1.102e+05,4.285e+03,4.172e+11,0
710,BOYD1,1.102e+05,4.282e+03,4.172e+11,0
711,BOYD1,1.102e+05,4.280e+03,4.171e+11,0
712,BOYD1,1.102e+05,4.277e+03,4.171e+11,0
713,BOYD1,1.102e+05,4.275e+03,4.171e+11,0
714,BOYD1,1.102e+05,4.273e+03,4.171e+11,0
715,BOYD1,1.102e+05,4.270e+03,4.170e+11,0
716,BOYD1,1.102e+05,4.268e+03,4.170e+11,0
717,BOYD1,1.102e+05,4.265e+03,4.170e+11,0
718,BOYD1,1.102e+05,4.263e+03,4.169e+11,0
719,BOYD1,1.102e+05,4.260e+03,4.169e+11,0
720,BOYD1,1.102e+05,4.258e+03,4.169e+11,0
721,BOYD1,1.102e+05,4.255e+03,4.169e+11,0
722,BOYD1,1.102e+05,4.253e+03,4.168e+11,0
723,BOYD1,1.102e+05,4.251e+03,4.168e+11,0
724,BOYD1,1.102e+05,4.248e+03,4.168e+11,0
725,BOYD1,1.102e+05,4.246e+03,4.167e+11,0
726,BOYD1,1.102e+05,4.243e+03,4.167e+11,0
727,BOYD1,1.102e+05,4.241e+03,4.167e+11,0
728,BOYD1,1.102e+05,4.238e+03,4.167e+11,0
729,BOYD1,1.102e+05,4.236e+03,4.166e+11,0
730,BOYD1,1.102e+05,4.234e+03,4.166e+11,0
731,BOYD1,1.102e+05,4.231e+03,4.166e+11,0
732,BOYD1,1.101e+05,4.229e+03,4.165e+11,0
733,BOYD1,1.102e+05,4.226e+03,4.165e+11,0
734,BOYD1,1.101e+05,4.224e+03,4.165e+11,0
735,BOYD1,1.102e+05,4.222e+03,4.165e+11,0
736,BOYD1,1.101e+05,4.219e+03,4.164e+11,0
737,BOYD1,1.102e+05,4.217e+03,4.164e+11,0
738,BOYD1,1.101e+05,4.215e+03,4.164e+11,0
739,BOYD1,1.101e+05,4.212e+03,4.163e+11,0
740,BOYD1,1.101e+05,4.210e+03,4.163e+11,0
741,BOYD1,1.101e+05,4.207e+03,4.163e+11,0
742,BOYD1,1.101e+05,4.205e+03,4.163e+11,0
743,BOYD1,1.101e+05,4.203e+03,4.162e+11,0
744,BOYD1,1.101e+05,4.200e+03,4.162e+11,0
745,BOYD1,1.101e+05,4.198e+03,4.162e+11,0
746,BOYD1,1.101e+05,4.196e+03,4.161e+11,0
747,BOYD1,1.101e+05,4.193e+03,4.161e+11,0
748,BOYD1,1.101e+05,4.191e+03,4.161e+11,0
749,BOYD1,1.101e+05,4.189e+03,4.161e+11,0
750,BOYD1,1.101e+05,4.186e+03,4.160e+11,0
751,BOYD1,1.101e+05,4.184e+03,4.160e+11,0
752,BOYD1,1.101e+05,4.182e+03,4.160e+11,0
753,BOYD1,1.101e+05,4.179e+03,4.159e+11,0
754,BOYD1,1.101e+05,4.177e+03,4.159e+11,0
755,BOYD1,1.101e+05,4.175e+03,4.159e+11,0
756,BOYD1,1.101e+05,4.172e+03,4.159e+11,0
757,BOYD1,1.101e+05,4.170e+03,4.158e+11,0
758,BOYD1,1.101e+05,4.168e+03,4.158e+11,0
759,BOYD1,1.101e+05,4.165e+03,4.158e+11,0
760,BOYD1,1.101e+05,4.163e+03,4.158e+11,0
761,BOYD1,1.101e+05,4.161e+03,4.157e+11,0
762,BOYD1,1.101e+05,4.158e+03,4.157e+11,0
763,BOYD1,1.101e+05,4.156e+03,4.157e+11,0
764,BOYD1,1.101e+05,4.154e+03,4.156e+11,0
765,BOYD1,1.101e+05,4.152e+03,4.156e+11,0
766,BOYD1,1.101e+05,4.149e+03,4.156e+11,0
767,BOYD1,1.101e+05,4.147e+03,4.156e+11,0
768,BOYD1,1.101e+05,4.145e+03,4.155e+11,0
769,BOYD1,1.101e+05,4.142e+03,4.155e+11,0
770,BOYD1,1.101e+05,4.140e+03,4.155e+11,0
771,BOYD1,1.101e+05,4.138e+03,4.154e+11,0
772,BOYD1,1.101e+05,4.136e+03,4.154e+11,0
773,BOYD1,1.101e+05,4.133e+03,4.154e+11,0
774,BOYD1,1.101e+05,4.131e+03,4.154e+11,0
775,BOYD1,1.101e+05,4.129e+03,4.153e+11,0
776,BOYD1,1.101e+05,4.127e+03,4.153e+11,0
777,BOYD1,1.101e+05,4.124e+03,4.153e+11,0
778,BOYD1,1.101e+05,4.122e+03,4.152e+11,0
779,BOYD1,1.101e+05,4.120e+03,4.152e+11,0
780,BOYD1,1.101e+05,4.118e+03,4.152e+11,0
781,BOYD1,1.101e+05,4.115e+03,4.152e+11,0
782,BOYD1,1.101e+05,4.113e+03,4.151e+11,0
783,BOYD1,1.101e+05,4.111e+03,4.151e+11,0
784,BOYD1,1.101e+05,4.109e+03,4.151e+11,0
785,BOYD1,1.101e+05,4.106e+03,4.150e+11,0
786,BOYD1,1.101e+05,4.104e+03,4.150e+11,0
787,BOYD1,1.101e+05,4.102e+03,4.150e+11,0
788,BOYD1,1.101e+05,4.100e+03,4.150e+11,0
789,BOYD1,1.101e+05,4.097e+03,4.149e+11,0
790,BOYD1,1.101e+05,4.095e+03,4.149e+11,0
791,BOYD1,1.101e+05,4.093e+03,4.149e+11,0
792,BOYD1,1.101e+05,4.091e+03,4.149e+11,0
793,BOYD1,1.101e+05,4.089e+03,4.148e+11,0
794,BOYD1,1.101e+05,4.086e+03,4.148e+11,0
795,BOYD1,1.101e+05,4.084e+03,4.148e+11,0
796,BOYD1,1.101e+05,4.082e+03,4.147e+11,0
797,BOYD1,1.101e+05,4.080e+03,4.147e+11,0
798,BOYD1,1.101e+05,4.078e+03,4.147e+11,0
799,BOYD1,1.101e+05,4.075e+03,4.147e+11,0
800,BOYD1,1.101e+05,4.073e+03,4.146e+11,0
801,BOYD1,1.101e+05,4.071e+03,4.146e+11,0
802,BOYD1,1.101e+05,4.069e+03,4.146e+11,0
803,BOYD1,1.101e+05,4.067e+03,4.145e+11,0
804,BOYD1,1.101e+05,4.065e+03,4.145e+11,0
805,BOYD1,1.101e+05,4.062e+03,4.145e+11,0
806,BOYD1,1.101e+05,4.060e+03,4.145e+11,0
807,BOYD1,1.101e+05,4.058e+03,4.144e+11,0
808,BOYD1,1.101e+05,4.056e+03,4.144e+11,0
809,BOYD1,1.101e+05,4.054e+03,4.144e+11,0
810,BOYD1,1.101e+05,4.052e+03,4.143e+11,0
811,BOYD1,1.101e+05,4.049e+03,4.143e+11,0
812,BOYD1,1.101e+05,4.047e+03,4.143e+11,0
813,BOYD1,1.101e+05,4.045e+03,4.143e+11,0
814,BOYD1,1.101e+05,4.043e+03,4.142e+11,0
815,BOYD1,1.101e+05,4.041e+03,4.142e+11,0
816,BOYD1,1.101e+05,4.039e+03,4.142e+11,0
817,BOYD1,1.101e+05,4.037e+03,4.141e+11,0
818,BOYD1,1.101e+05,4.034e+03,4.141e+11,0
819,BOYD1,1.101e+05,4.032e+03,4.141e+11,0
820,BOYD1,1.101e+05,4.030e+03,4.141e+11,0
821,BOYD1,1.101e+05,4.028e+03,4.140e+11,0
822,BOYD1,1.101e+05,4.026e+03,4.140e+11,0
823,BOYD1,1.101e+05,4.024e+03,4.140e+11,0
824,BOYD1,1.101e+05,4.022e+03,4.140e+11,0
825,BOYD1,1.101e+05,4.020e+03,4.139e+11,0
826,BOYD1,1.101e+05,4.017e+03,4.139e+11,0
827,BOYD1,1.100e+05,4.015e+03,4.139e+11,0
828,BOYD1,1.101e+05,4.013e+03,4.138e+11,0
829,BOYD1,1.100e+05,4.011e+03,4.138e+11,0
830,BOYD1,1.101e+05,4.009e+03,4.138e+11,0
831,BOYD1,1.100e+05,4.007e+03,4.138e+11,0
832,BOYD1,1.101e+05,4.005e+03,4.137e+11,0
833,BOYD1,1.100e+05,4.003e+03,4.137e+11,0
834,BOYD1,1.101e+05,4.001e+03,4.137e+11,0
835,BOYD1,1.100e+05,3.998e+03,4.136e+11,0
836,BOYD1,1.101e+05,3.996e+03,4.136e+11,0
837,BOYD1,1.100e+05,3.994e+03,4.136e+11,0
838,BOYD1,1.101e+05,3.992e+03,4.136e+11,0
839,BOYD1,1.100e+05,3.990e+03,4.135e+11,0
840,BOYD1,1.101e+05,3.988e+03,4.135e+11,0
841,BOYD1,1.100e+05,3.986e+03,4.135e+11,0
842,BOYD1,1.101e+05,3.984e+03,4.135e+11,0
843,BOYD1,1.100e+05,3.982e+03,4.134e+11,0
844,BOYD1,1.101e+05,3.980e+03,4.134e+11,0
845,BOYD1,1.100e+05,3.978e+03,4.134e+11,0
846,BOYD1,1.101e+05,3.976e+03,4.133e+11,0
847,BOYD1,1.100e+05,3.974e+03,4.133e+11,0
848,BOYD1,1.101e+05,3.971e+03,4.133e+11,0
849,BOYD1,1.100e+05,3.969e+03,4.133e+11,0
850,BOYD1,1.101e+05,3.967e+03,4.132e+11,0
851,BOYD1,1.100e+05,3.965e+03,4.132e+11,0
852,BOYD1,1.101e+05,3.963e+03,4.132e+11,0
853,BOYD1,1.100e+05,3.961e+03,4.131e+11,0
854,BOYD1,1.101e+05,3.959e+03,4.131e+11,0
855,BOYD1,1.100e+05,3.957e+03,4.131e+11,0
856,BOYD1,1.101e+05,3.955e+03,4.131e+11,0
857,BOYD1,1.100e+05,3.953e+03,4.130e+11,0
858,BOYD1,1.100e+05,3.951e+03,4.130e+11,0
859,BOYD1,1.100e+05,3.949e+03,4.130e+11,0
860,BOYD1,1.100e+05,3.947e+03,4.129e+11,0
861,BOYD1,1.100e+05,3.945e+03,4.129e+11,0
862,BOYD1,1.100e+05,3.943e+03,4.129e+11,0
863,BOYD1,1.100e+05,3.941e+03,4.129e+11,0
864,BOYD1,1.100e+05,3.939e+03,4.128e+11,0
865,BOYD1,1.100e+05,3.937e+03,4.128e+11,0
866,BOYD1,1.100e+05,3.935e+03,4.128e+11,0
867,BOYD1,1.100e+05,3.933e+03,4.128e+11,0
868,BOYD1,1.100e+05,3.931e+03,4.127e+11,0
869,BOYD1,1.100e+05,3.929e+03,4.127e+11,0
870,BOYD1,1.100e+05,3.927e+03,4.127e+11,0
871,BOYD1,1.100e+05,3.925e+03,4.126e+11,0
872,BOYD1,1.100e+05,3.923e+03,4.126e+11,0
873,BOYD1,1.100e+05,3.921e+03,4.126e+11,0
874,BOYD1,1.100e+05,3.919e+03,4.126e+11,0
875,BOYD1,1.100e+05,3.917e+03,4.125e+11,0
876,BOYD1,1.100e+05,3.915e+03,4.125e+11,0
877,BOYD1,1.100e+05,3.913e+03,4.125e+11,0
878,BOYD1,1.100e+05,3.911e+03,4.124e+11,0
879,BOYD1,1.100e+05,3.909e+03,4.124e+11,0
880,BOYD1,1.100e+05,3.907e+03,4.124e+11,0
881,BOYD1,1.100e+05,3.905e+03,4.124e+11,0
882,BOYD1,1.100e+05,3.903e+03,4.123e+11,0
883,BOYD1,1.100e+05,3.901e+03,4.123e+11,0
884,BOYD1,1.100e+05,3.899e+03,4.123e+11,0
885,BOYD1,1.100e+05,3.897e+03,4.123e+11,0
886,BOYD1,1.100e+05,3.895e+03,4.122e+11,0
887,BOYD1,1.100e+05,3.893e+03,4.122e+11,0
888,BOYD1,1.100e+05,3.891e+03,4.122e+11,0
889,BOYD1,1.100e+05,3.889e+03,4.121e+11,0
890,BOYD1,1.100e+05,3.887e+03,4.121e+11,0
891,BOYD1,1.100e+05,3.885e+03,4.121e+11,0
892,BOYD1,1.100e+05,3.883e+03,4.121e+11,0
893,BOYD1,1.100e+05,3.881e+03,4.120e+11,0
894,BOYD1,1.100e+05,3.879e+03,4.120e+11,0
895,BOYD1,1.100e+05,3.877e+03,4.120e+11,0
896,BOYD1,1.100e+05,3.875e+03,4.119e+11,0
897,BOYD1,1.100e+05,3.873e+03,4.119e+11,0
898,BOYD1,1.100e+05,3.872e+03,4.119e+11,0
899,BOYD1,1.100e+05,3.870e+03,4.119e+11,0
900,BOYD1,1.100e+05,3.868e+03,4.118e+11,0
901,BOYD1,1.100e+05,3.866e+03,4.118e+11,0
902,BOYD1,1.100e+05,3.864e+03,4.118e+11,0
903,BOYD1,1.100e+05,3.862e+03,4.118e+11,0
904,BOYD1,1.100e+05,3.860e+03,4.117e+11,0
905,BOYD1,1.100e+05,3.858e+03,4.117e+11,0
906,BOYD1,1.100e+05,3.856e+03,4.117e+11,0
907,BOYD1,1.100e+05,3.854e+03,4.116e+11,0
908,BOYD1,1.100e+05,3.852e+03,4.116e+11,0
909,BOYD1,1.100e+05,3.850e+03,4.116e+11,0
910,BOYD1,1.100e+05,3.848e+03,4.116e+11,0
911,BOYD1,1.100e+05,3.847e+03,4.115e+11,0
912,BOYD1,1.100e+05,3.845e+03,4.115e+11,0
913,BOYD1,1.100e+05,3.843e+03,4.115e+11,0
914,BOYD1,1.100e+05,3.841e+03,4.114e+11,0
915,BOYD1,1.100e+05,3.839e+03,4.114e+11,0
916,BOYD1,1.100e+05,3.837e+03,4.114e+11,0
917,BOYD1,1.100e+05,3.835e+03,4.114e+11,0
918,BOYD1,1.100e+05,3.833e+03,4.113e+11,0
919,BOYD1,1.100e+05,3.831e+03,4.113e+11,0
920,BOYD1,1.100e+05,3.829e+03,4.113e+11,0
921,BOYD1,1.100e+05,3.828e+03,4.113e+11,0
922,BOYD1,1.100e+05,3.826e+03,4.112e+11,0
923,BOYD1,1.100e+05,3.824e+03,4.112e+11,0
924,BOYD1,1.100e+05,3.822e+03,4.112e+11,0
925,BOYD1,1.100e+05,3.820e+03,4.111e+11,0
926,BOYD1,1.100e+05,3.818e+03,4.111e+11,0
927,BOYD1,1.100e+05,3.816e+03,4.111e+11,0
928,BOYD1,1.100e+05,3.814e+03,4.111e+11,0
929,BOYD1,1.100e+05,3.812e+03,4.110e+11,0
930,BOYD1,1.100e+05,3.811e+03,4.110e+11,0
931,BOYD1,1.100e+05,3.809e+03,4.110e+11,0
932,BOYD1,1.100e+05,3.807e+03,4.109e+11,0
933,BOYD1,1.100e+05,3.805e+03,4.109e+11,0
934,BOYD1,1.100e+05,3.803e+03,4.109e+11,0
935,BOYD1,1.100e+05,3.801e+03,4.109e+11,0
936,BOYD1,1.100e+05,3.799e+03,4.108e+11,0
937,BOYD1,1.100e+05,3.798e+03,4.108e+11,0
938,BOYD1,1.100e+05,3.796e+03,4.108e+11,0
939,BOYD1,1.100e+05,3.794e+03,4.108e+11,0
940,BOYD1,1.100e+05,3.792e+03,4.107e+11,0
941,BOYD1,1.100e+05,3.790e+03,4.107e+11,0
942,BOYD1,1.100e+05,3.788e+03,4.107e+11,0
943,BOYD1,1.100e+05,3.786e+03,4.106e+11,0
944,BOYD1,1.100e+05,3.785e+03,4.106e+11,0
945,BOYD1,1.100e+05,3.783e+03,4.106e+11,0
946,BOYD1,1.100e+05,3.781e+03,4.106e+11,0
947,BOYD1,1.100e+05,3.779e+03,4.105e+11,0
948,BOYD1,1.100e+05,3.777e+03,4.105e+11,0
949,BOYD1,1.100e+05,3.775e+03,4.105e+11,0
950,BOYD1,1.100e+05,3.773e+03,4.105e+11,0
951,BOYD1,1.100e+05,3.772e+03,4.104e+11,0
952,BOYD1,1.100e+05,3.770e+03,4.104e+11,0
953,BOYD1,1.100e+05,3.768e+03,4.104e+11,0
954,BOYD1,1.100e+05,3.766e+03,4.103e+11,0
955,BOYD1,1.100e+05,3.764e+03,4.103e+11,0
956,BOYD1,1.100e+05,3.762e+03,4.103e+11,0
957,BOYD1,1.100e+05,3.761e+03,4.103e+11,0
958,BOYD1,1.100e+05,3.759e+03,4.102e+11,0
959,BOYD1,1.100e+05,3.757e+03,4.102e+11,0
960,BOYD1,1.100e+05,3.755e+03,4.102e+11,0
961,BOYD1,1.100e+05,3.753e+03,4.101e+11,0
962,BOYD1,1.100e+05,3.751e+03,4.101e+11,0
963,BOYD1,1.100e+05,3.750e+03,4.101e+11,0
964,BOYD1,1.100e+05,3.748e+03,4.101e+11,0
965,BOYD1,1.100e+05,3.746e+03,4.100e+11,0
966,BOYD1,1.100e+05,3.744e+03,4.100e+11,0
967,BOYD1,1.100e+05,3.742e+03,4.100e+11,0
968,BOYD1,1.100e+05,3.741e+03,4.100e+11,0
969,BOYD1,1.100e+05,3.739e+03,4.099e+11,0
970,BOYD1,1.100e+05,3.737e+03,4.099e+11,0
971,BOYD1,1.100e+05,3.735e+03,4.099e+11,0
972,BOYD1,1.100e+05,3.733e+03,4.098e+11,0
973,BOYD1,1.100e+05,3.731e+03,4.098e+11,0
974,BOYD1,1.100e+05,3.730e+03,4.098e+11,0
975,BOYD1,1.100e+05,3.728e+03,4.098e+11,0
976,BOYD1,1.100e+05,3.726e+03,4.097e+11,0
977,BOYD1,1.100e+05,3.724e+03,4.097e+11,0
978,BOYD1,1.100e+05,3.722e+03,4.097e+11,0
979,BOYD1,1.100e+05,3.720e+03,4.096e+11,0
980,BOYD1,1.100e+05,3.718e+03,4.096e+11,0
981,BOYD1,1.100e+05,3.716e+03,4.096e+11,0
982,BOYD1,1.100e+05,3.715e+03,4.096e+11,0
983,BOYD1,1.100e+05,3.713e+03,4.095e+11,0
984,BOYD1,1.100e+05,3.711e+03,4.095e+11,0
985,BOYD1,1.100e+05,3.709e+03,4.095e+11,0
986,BOYD1,1.100e+05,3.707e+03,4.095e+11,0
987,BOYD1,1.100e+05,3.706e+03,4.094e+11,0
988,BOYD1,1.100e+05,3.704e+03,4.094e+11,0
989,BOYD1,1.100e+05,3.702e+03,4.094e+11,0
990,BOYD1,1.100e+05,3.700e+03,4.093e+11,0
991,BOYD1,1.100e+05,3.698e+03,4.093e+11,0
992,BOYD1,1.100e+05,3.697e+03,4.093e+11,0
993,BOYD1,1.100e+05,3.695e+03,4.093e+11,0
994,BOYD1,1.100e+05,3.693e+03,4.092e+11,0
995,BOYD1,1.100e+05,3.691e+03,4.092e+11,0
996,BOYD1,1.100e+05,3.689e+03,4.092e+11,0
997,BOYD1,1.100e+05,3.688e+03,4.092e+11,0
998,BOYD1,1.100e+05,3.686e+03,4.091e+11,0
999,BOYD1,1.100e+05,3.684e+03,4.091e+11,0
1000,BOYD1,1.100e+05,3.682e+03,4.091e+11,0
1001,BOYD1,1.100e+05,3.680e+03,4.090e+11,0
1002,BOYD1,1.100e+05,3.678e+03,4.090e+11,0
1003,BOYD1,1.100e+05,3.676e+03,4.090e+11,0
1004,BOYD1,1.100e+05,3.675e+03,4.090e+11,0
1005,BOYD1,1.100e+05,3.673e+03,4.089e+11,0
1006,BOYD1,1.100e+05,3.671e+03,4.089e+11,0
1007,BOYD1,1.100e+05,3.669e+03,4.089e+11,0
1008,BOYD1,1.100e+05,3.667e+03,4.089e+11,0
1009,BOYD1,1.099e+05,3.666e+03,4.088e+11,0
1010,BOYD1,1.100e+05,3.664e+03,4.088e+11,0
1011,BOYD1,1.099e+05,3.662e+03,4.088e+11,0
1012,BOYD1,1.100e+05,3.660e+03,4.087e+11,0
1013,BOYD1,1.099e+05,3.658e+03,4.087e+11,0
1014,BOYD1,1.100e+05,3.657e+03,4.087e+11,0
1015,BOYD1,1.099e+05,3.655e+03,4.087e+11,0
1016,BOYD1,1.100e+05,3.653e+03,4.086e+11,0
1017,BOYD1,1.099e+05,3.651e+03,4.086e+11,0
1018,BOYD1,1.100e+05,3.650e+03,4.086e+11,0
1019,BOYD1,1.099e+05,3.648e+03,4.085e+11,0
1020,BOYD1,1.100e+05,3.646e+03,4.085e+11,0
1021,BOYD1,1.099e+05,3.644e+03,4.085e+11,0
1022,BOYD1,1.100e+05,3.642e+03,4.085e+11,0
1023,BOYD1,1.099e+05,3.641e+03,4.084e+11,0
1024,BOYD1,1.100e+05,3.639e+03,4.084e+11,0
1025,BOYD1,1.099e+05,3.637e+03,4.084e+11,0
1026,BOYD1,1.100e+05,3.635e+03,4.084e+11,0
1027,BOYD1,1.099e+05,3.634e+03,4.083e+11,0
1028,BOYD1,1.100e+05,3.632e+03,4.083e+11,0
1029,BOYD1,1.099e+05,3.630e+03,4.083e+11,0
1030,BOYD1,1.100e+05,3.628e+03,4.082e+11,0
1031,BOYD1,1.099e+05,3.627e+03,4.082e+11,0
1032,BOYD1,1.100e+05,3.625e+03,4.082e+11,0
1033,BOYD1,1.099e+05,3.623e+03,4.082e+11,0
1034,BOYD1,1.100e+05,3.621e+03,4.081e+11,0
1035,BOYD1,1.099e+05,3.620e+03,4.081e+11,0
1036,BOYD1,1.100e+05,3.618e+03,4.081e+11,0
1037,BOYD1,1.099e+05,3.616e+03,4.081e+11,0
1038,BOYD1,1.100e+05,3.614e+03,4.080e+11,0
1039,BOYD1,1.099e+05,3.613e+03,4.080e+11,0
1040,BOYD1,1.100e+05,3.611e+03,4.080e+11,0
1041,BOYD1,1.099e+05,3.609e+03,4.079e+11,0
1042,BOYD1,1.100e+05,3.607e+03,4.079e+11,0
1043,BOYD1,1.099e+05,3.606e+03,4.079e+11,0
1044,BOYD1,1.100e+05,3.604e+03,4.079e+11,0
1045,BOYD1,1.099e+05,3.602e+03,4.078e+11,0
1046,BOYD1,1.100e+05,3.601e+03,4.078e+11,0
1047,BOYD1,1.099e+05,3.599e+03,4.078e+11,0
1048,BOYD1,1.100e+05,3.597e+03,4.078e+11,0
1049,BOYD1,1.099e+05,3.595e+03,4.077e+11,0
1050,BOYD1,1.100e+05,3.594e+03,4.077e+11,0
1051,BOYD1,1.099e+05,3.592e+03,4.077e+11,0
1052,BOYD1,1.100e+05,3.590e+03,4.076e+11,0
1053,BOYD1,1.099e+05,3.588e+03,4.076e+11,0
1054,BOYD1,1.100e+05,3.587e+03,4.076e+11,0
1055,BOYD1,1.099e+05,3.585e+03,4.076e+11,0
1056,BOYD1,1.100e+05,3.583e+03,4.075e+11,0
1057,BOYD1,1.099e+05,3.582e+03,4.075e+11,0
1058,BOYD1,1.100e+05,3.580e+03,4.075e+11,0
1059,BOYD1,1.099e+05,3.578e+03,4.075e+11,0
1060,BOYD1,1.099e+05,3.577e+03,4.074e+11,0
1061,BOYD1,1.099e+05,3.575e+03,4.074e+11,0
1062,BOYD1,1.099e+05,3.573e+03,4.074e+11,0
1063,BOYD1,1.099e+05,3.571e+03,4.073e+11,0
1064,BOYD1,1.099e+05,3.570e+03,4.073e+11,0
1065,BOYD1,1.099e+05,3.568e+03,4.073e+11,0
1066,BOYD1,1.100e+05,3.566e+03,4.073e+11,0
1067,BOYD1,1.099e+05,3.565e+03,4.072e+11,0
1068,BOYD1,1.100e+05,3.563e+03,4.072e+11,0
1069,BOYD1,1.099e+05,3.561e+03,4.072e+11,0
1070,BOYD1,1.100e+05,3.560e+03,4.071e+11,0
1071,BOYD1,1.099e+05,3.558e+03,4.071e+11,0
1072,BOYD1,1.100e+05,3.556e+03,4.071e+11,0
1073,BOYD1,1.099e+05,3.555e+03,4.071e+11,0
1074,BOYD1,1.099e+05,3.553e+03,4.070e+11,0
1075,BOYD1,1.099e+05,3.551e+03,4.070e+11,0
1076,BOYD1,1.099e+05,3.550e+03,4.070e+11,0
1077,BOYD1,1.099e+05,3.548e+03,4.070e+11,0
1078,BOYD1,1.099e+05,3.546e+03,4.069e+11,0
